# Wordlist

# DATA
ID	FORM	SEGMENTS	DOCULECT	FAMILY	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOTTOCODE
248603	ṣ̌ɨni	ʂ ɨ n i	Cashibo	Pano-Tacanan	old	1229	OLD	cash1251
249612	šɨni-ra	ʃ ɨ n i + r a	Catuquina	Pano-Tacanan	old	1229	OLD	pano1254
250657	yosi	y/j o s i	Chácobo	Pano-Tacanan	old	1229	OLD	chac1251
251999	yosi	y/j o s i	Shipibo-Conibo	Pano-Tacanan	old	1229	OLD	ship1254
252000	payo	p a y/j o	Shipibo-Conibo	Pano-Tacanan	old	1229	OLD	ship1254
252001	yosi-šoko	y/j o s i + ʃ o k o	Shipibo-Conibo	Pano-Tacanan	old	1229	OLD	ship1254
253330	ṣ̌ini	ʂ i n i	Yaminahua	Pano-Tacanan	old	1229	OLD	yami1256
254557	nonæ̃ha	n o n æ̃ h a	Cayuvava	Cayubaba	old	1229	OLD	cayu1262
254558	taka	t a k a	Cayuvava	Cayubaba	old	1229	OLD	cayu1262
256464	ɓi-hau	ɓ i + h a u	Movima	Movima	old	1229	OLD	movi1243
283452	'kˀarwn	kˀ a rʷ n	Tehuelche	Chonan	old	1229	OLD	tehu1242
284295	haʔxe	h a ʔ x e	Selknam	Chonan	old	1229	OLD	onaa1245
#
222979	wãlo_pata	w ã l o + p a t a	Ninam (Shirishana variety)	Yanomamic	old man	406	OLD MAN	nina1238
223976	wãrõ_pata	w ã r õ + p a t a	Yanomámi	Yanomamic	old man	406	OLD MAN	yano1262
240931	čawk-	tʃ a w k	Chipaya	Uru-Chipaya	old man	406	OLD MAN	chip1262
240932	čawkʷa	tʃ a w kʷ a	Chipaya	Uru-Chipaya	old man	406	OLD MAN	chip1262
241945	'išu_'c̷oɲ	i ʃ u + tʃ o ɲ	Mosetén	Mosetén-Chimané	old man	406	OLD MAN	mose1249
243119	esi	e s i	Araona	Pano-Tacanan	old man	406	OLD MAN	arao1248
243120	poisa	p o i s a	Araona	Pano-Tacanan	old man	406	OLD MAN	arao1248
244229	e-siri	e + s i r i	Cavineña	Pano-Tacanan	old man	406	OLD MAN	cavi1250
245250	e-dexa-tii	e + d e x a + t iː	Ese Ejja	Pano-Tacanan	old man	406	OLD MAN	esee1248
246194	e-čii	e + tʃ iː	Ese Ejja (Huarayo)	Pano-Tacanan	old man	406	OLD MAN	esee1248
246933	tata_eði	t a t a + e ð i	Tacana	Pano-Tacanan	old man	406	OLD MAN	taca1256
246934	baba	b a b a	Tacana	Pano-Tacanan	old man	406	OLD MAN	taca1256
248096	ṣ̌ɨni	ʂ ɨ n i	Cashibo	Pano-Tacanan	old man	406	OLD MAN	cash1251
248854	šɨni-ra	ʃ ɨ n i + r a	Catuquina	Pano-Tacanan	old man	406	OLD MAN	pano1254
249969	honi_siri	h o n i + s i r i	Chácobo	Pano-Tacanan	old man	406	OLD MAN	chac1251
251125	yosi	y/j o s i	Shipibo-Conibo	Pano-Tacanan	old man	406	OLD MAN	ship1254
252441	ani-βo	a n i + β o	Yaminahua	Pano-Tacanan	old man	406	OLD MAN	yami1256
253791	ta'kasi	t a k a s i	Cayuvava	Cayubaba	old man	406	OLD MAN	cayu1262
253792	'kiasi	k i a s i	Cayuvava	Cayubaba	old man	406	OLD MAN	cayu1262
255821	ɓitoʔo	ɓ i t o ʔ o	Movima	Movima	old man	406	OLD MAN	movi1243
282882	'kˀarwn	kˀ a rʷ n	Tehuelche	Chonan	old man	406	OLD MAN	tehu1242
283750	tanuʔ	t a n u ʔ	Selknam	Chonan	old man	406	OLD MAN	onaa1245
#
222981	thuwe_lepi	tʰ u w e + l e p i	Ninam (Shirishana variety)	Yanomamic	old woman	907	OLD WOMAN	nina1238
223978	suwə_pata	s u w ə + p a t a	Yanomámi	Yanomamic	old woman	907	OLD WOMAN	yano1262
240934	čawkʷa	tʃ a w kʷ a	Chipaya	Uru-Chipaya	old woman	907	OLD WOMAN	chip1262
240935	matilʸa	m a t i lʲ a	Chipaya	Uru-Chipaya	old woman	907	OLD WOMAN	chip1262
241947	'išu_pheɲ	i ʃ u + pʰ e ɲ	Mosetén	Mosetén-Chimané	old woman	907	OLD WOMAN	mose1249
243122	ano	a n o	Araona	Pano-Tacanan	old woman	907	OLD WOMAN	arao1248
244232	e-siri	e + s i r i	Cavineña	Pano-Tacanan	old woman	907	OLD WOMAN	cavi1250
244233	awiča	a w i tʃ a	Cavineña	Pano-Tacanan	old woman	907	OLD WOMAN	cavi1250
245252	e-pona-tii	e + p o n a + t iː	Ese Ejja	Pano-Tacanan	old woman	907	OLD WOMAN	esee1248
246196	e-pona-čii	e + p o n a + tʃ iː	Ese Ejja (Huarayo)	Pano-Tacanan	old woman	907	OLD WOMAN	esee1248
246936	ano	a n o	Tacana	Pano-Tacanan	old woman	907	OLD WOMAN	taca1256
246937	mama_pona-tia	m a m a + p o n a + t i a	Tacana	Pano-Tacanan	old woman	907	OLD WOMAN	taca1256
248856	yoša-βo	y/j o ʃ a + β o	Catuquina	Pano-Tacanan	old woman	907	OLD WOMAN	pano1254
249971	yoṣ̌a_siri	y/j o ʂ a + s i r i	Chácobo	Pano-Tacanan	old woman	907	OLD WOMAN	chac1251
251127	yo-ṣ̌ã	y/j o + ʂ ã	Shipibo-Conibo	Pano-Tacanan	old woman	907	OLD WOMAN	ship1254
251128	ṣ̌ano	ʂ a n o	Shipibo-Conibo	Pano-Tacanan	old woman	907	OLD WOMAN	ship1254
252444	yõṣ̌a-βo	y/j õ ʂ a + β o	Yaminahua	Pano-Tacanan	old woman	907	OLD WOMAN	yami1256
253796	takasi-'tɔrene	t a k a s i + t ɔ r e n e	Cayuvava	Cayubaba	old woman	907	OLD WOMAN	cayu1262
253797	pipi	p i p i	Cayuvava	Cayubaba	old woman	907	OLD WOMAN	cayu1262
255823	ɓitoʔo	ɓ i t o ʔ o	Movima	Movima	old woman	907	OLD WOMAN	movi1243
282884	'kˀarwn-on	kˀ a rʷ n + o n	Tehuelche	Chonan	old woman	907	OLD WOMAN	tehu1242
283752	tanuʔ_apˀn	t a n u ʔ + a pˀ n	Selknam	Chonan	old woman	907	OLD WOMAN	onaa1245
#
222973	awe-ye	a w e + y/j e	Ninam (Shirishana variety)	Yanomamic	older brother	1759	OLDER BROTHER	nina1238
223971	ãi-wə	ã i + w ə	Yanomámi	Yanomamic	older brother	1759	OLDER BROTHER	yano1262
240925	xila	x i l a	Chipaya	Uru-Chipaya	older brother	1759	OLDER BROTHER	chip1262
241938	wo'xi-t-i'su	w o x i + t + i s u	Mosetén	Mosetén-Chimané	older brother	1759	OLDER BROTHER	mose1249
243109	mama	m a m a	Araona	Pano-Tacanan	older brother	1759	OLDER BROTHER	arao1248
243110	no	n o	Araona	Pano-Tacanan	older brother	1759	OLDER BROTHER	arao1248
244219	e-o-si	e + o + s i	Cavineña	Pano-Tacanan	older brother	1759	OLDER BROTHER	cavi1250
244220	e-ʔohi-ke	e + ʔ o h i + k e	Cavineña	Pano-Tacanan	older brother	1759	OLDER BROTHER	cavi1250
245243	e-ɗoe	e + ɗ o e	Ese Ejja	Pano-Tacanan	older brother	1759	OLDER BROTHER	esee1248
245244	e-nono	e + n o n o	Ese Ejja	Pano-Tacanan	older brother	1759	OLDER BROTHER	esee1248
246187	nono	n o n o	Ese Ejja (Huarayo)	Pano-Tacanan	older brother	1759	OLDER BROTHER	esee1248
246926	osi	o s i	Tacana	Pano-Tacanan	older brother	1759	OLDER BROTHER	taca1256
248089	βuči	β u tʃ i	Cashibo	Pano-Tacanan	older brother	1759	OLDER BROTHER	cash1251
248844	hoṣ̌i	h o ʂ i	Catuquina	Pano-Tacanan	older brother	1759	OLDER BROTHER	pano1254
249963	ɨpa	ɨ p a	Chácobo	Pano-Tacanan	older brother	1759	OLDER BROTHER	chac1251
251119	hoči	h o tʃ i	Shipibo-Conibo	Pano-Tacanan	older brother	1759	OLDER BROTHER	ship1254
252431	oči	o tʃ i	Yaminahua	Pano-Tacanan	older brother	1759	OLDER BROTHER	yami1256
253785	βada-po	β a d a + p o	Cayuvava	Cayubaba	older brother	1759	OLDER BROTHER	cayu1262
253786	-po	p o	Cayuvava	Cayubaba	older brother	1759	OLDER BROTHER	cayu1262
255814	a-kai	a + k a i	Movima	Movima	older brother	1759	OLDER BROTHER	movi1243
282875	'tˀaʔw	tˀ a ʔʷ	Tehuelche	Chonan	older brother	1759	OLDER BROTHER	tehu1242
283744	ohrek	o h r e k	Selknam	Chonan	older brother	1759	OLDER BROTHER	onaa1245
#
222975	ami-ye	a m i + y/j e	Ninam (Shirishana variety)	Yanomamic	older sister	1758	OLDER SISTER	nina1238
223973	ami-yə	a m i + y/j ə	Yanomámi	Yanomamic	older sister	1758	OLDER SISTER	yano1262
241941	wo'xi-ʔ-i'su	w o x i + ʔ + i s u	Mosetén	Mosetén-Chimané	older sister	1758	OLDER SISTER	mose1249
243114	dodo	d o d o	Araona	Pano-Tacanan	older sister	1758	OLDER SISTER	arao1248
244224	e-na-si	e + n a + s i	Cavineña	Pano-Tacanan	older sister	1758	OLDER SISTER	cavi1250
245246	xoʔi	x o ʔ i	Ese Ejja	Pano-Tacanan	older sister	1758	OLDER SISTER	esee1248
245247	šewi	ʃ e w i	Ese Ejja	Pano-Tacanan	older sister	1758	OLDER SISTER	esee1248
246190	'ʔaʔia-se	ʔ a ʔ i a + s e	Ese Ejja (Huarayo)	Pano-Tacanan	older sister	1758	OLDER SISTER	esee1248
246929	dodo	d o d o	Tacana	Pano-Tacanan	older sister	1758	OLDER SISTER	taca1256
248091	rɨ'kʷɨ̃	r ɨ kʷ ɨ	Cashibo	Pano-Tacanan	older sister	1758	OLDER SISTER	cash1251
248848	ṣ̌iṣ̌o	ʂ i ʂ o	Catuquina	Pano-Tacanan	older sister	1758	OLDER SISTER	pano1254
249966	rɨkɨmɨ	r ɨ k ɨ m ɨ	Chácobo	Pano-Tacanan	older sister	1758	OLDER SISTER	chac1251
251121	čipi	tʃ i p i	Shipibo-Conibo	Pano-Tacanan	older sister	1758	OLDER SISTER	ship1254
252433	čipi	tʃ i p i	Yaminahua	Pano-Tacanan	older sister	1758	OLDER SISTER	yami1256
255817	a-kai	a + k a i	Movima	Movima	older sister	1758	OLDER SISTER	movi1243
282878	'tˀaʔw-n	tˀ a ʔʷ + n	Tehuelche	Chonan	older sister	1758	OLDER SISTER	tehu1242
283747	ohrḳan	o h r q a n	Selknam	Chonan	older sister	1758	OLDER SISTER	onaa1245
#
242291	asei'tuna	a s e i t u n a	Mosetén	Mosetén-Chimané	olive	1154	OLIVE	mose1249
252803	konõi	k o n õ i	Yaminahua	Pano-Tacanan	olive	1154	OLIVE	yami1256
#
223896	hẽa	h ẽ a	Ninam (Shirishana variety)	Yanomamic	omen, portent	107	OMEN	nina1238
224827	õrihi-ãmou	õ r i h i + ã m o u	Yanomámi	Yanomamic	omen, portent	107	OMEN	yano1262
243015	hičika'ki	h i tʃ i k a k i	Mosetén	Mosetén-Chimané	omen, portent	107	OMEN	mose1249
248013	mapiði	m a p i ð i	Tacana	Pano-Tacanan	omen, portent	107	OMEN	taca1256
252334	roa	r o a	Shipibo-Conibo	Pano-Tacanan	omen, portent	107	OMEN	ship1254
256775	pakeɬ-wanra	p a k e ɬ + w a n r a	Movima	Movima	omen, portent	107	OMEN	movi1243
284523	wer-wer-n	w e r + w e r + n	Selknam	Chonan	omen, portent	107	OMEN	onaa1245
#
223840	ilihi	i l i h i	Ninam (Shirishana variety)	Yanomamic	one's native country	89	NATIVE COUNTRY	nina1238
241782	wext_waxta	w e x t + w a x t a	Chipaya	Uru-Chipaya	one's native country	89	NATIVE COUNTRY	chip1262
249815	hãwɨ̃_mai	h ã w ɨ + m a i	Catuquina	Pano-Tacanan	one's native country	89	NATIVE COUNTRY	pano1254
256693	lolos	l o l o s	Movima	Movima	one's native country	89	NATIVE COUNTRY	movi1243
283633	'yero	y/j e r o	Tehuelche	Chonan	one's native country	89	NATIVE COUNTRY	tehu1242
#
223596	kalo	k a l o	Ninam (Shirishana variety)	Yanomamic	open	1156	OPEN	nina1238
224533	karo-praɨ	k a r o + p r a ɨ	Yanomámi	Yanomamic	open	1156	OPEN	yano1262
241440	kʰet-	kʰ e t	Chipaya	Uru-Chipaya	open	1156	OPEN	chip1262
242612	wa'nakheʔ	w a n a kʰ e ʔ	Mosetén	Mosetén-Chimané	open	1156	OPEN	mose1249
243727	eotata	e o t a t a	Araona	Pano-Tacanan	open	1156	OPEN	arao1248
243728	silo	s i l o	Araona	Pano-Tacanan	open	1156	OPEN	arao1248
244799	pakaša-ya	p a k a ʃ a + y/j a	Cavineña	Pano-Tacanan	open	1156	OPEN	cavi1250
245814	paahea-	p aː h e a	Ese Ejja	Pano-Tacanan	open	1156	OPEN	esee1248
245815	kaʔa-peho-	k a ʔ a + p e h o	Ese Ejja	Pano-Tacanan	open	1156	OPEN	esee1248
246646	šeʔa-kwe	ʃ e ʔ a + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	open	1156	OPEN	esee1248
247594	ď̶ia-	ð i a	Tacana	Pano-Tacanan	open	1156	OPEN	taca1256
248560	βɨ'oka-ti	β ɨ o k a + t i	Cashibo	Pano-Tacanan	open	1156	OPEN	cash1251
249533	βɨpɨ̃-	β ɨ p ɨ	Catuquina	Pano-Tacanan	open	1156	OPEN	pano1254
250584	hapɨkɨ-	h a p ɨ k ɨ	Chácobo	Pano-Tacanan	open	1156	OPEN	chac1251
250585	hapɨka-	h a p ɨ k a	Chácobo	Pano-Tacanan	open	1156	OPEN	chac1251
251888	čopeti	tʃ o p e t i	Shipibo-Conibo	Pano-Tacanan	open	1156	OPEN	ship1254
253223	βɨpɨ-kĩ	β ɨ p ɨ + k ĩ	Yaminahua	Pano-Tacanan	open	1156	OPEN	yami1256
254462	koporo	k o p o r o	Cayuvava	Cayubaba	open	1156	OPEN	cayu1262
256391	kel-na	k e l + n a	Movima	Movima	open	1156	OPEN	movi1243
283369	gon_m_'kˀe-	g o n + m + kˀ e	Tehuelche	Chonan	open	1156	OPEN	tehu1242
283370	aš_m_'kˀe-	a ʃ + m + kˀ e	Tehuelche	Chonan	open	1156	OPEN	tehu1242
284213	àṣ-yeʔ	a ʂ + y/j e ʔ	Selknam	Chonan	open	1156	OPEN	onaa1245
#
223054	nãlo	n ã l o	Ninam (Shirishana variety)	Yanomamic	opossum	309	OPOSSUM	nina1238
224023	nãrõ	n ã r õ	Yanomámi	Yanomamic	opossum	309	OPOSSUM	yano1262
242027	wa'riši	w a r i ʃ i	Mosetén	Mosetén-Chimané	opossum	309	OPOSSUM	mose1249
248142	ma'ṣ̌u	m a ʂ u	Cashibo	Pano-Tacanan	opossum	309	OPOSSUM	cash1251
248957	pisi_mačo	p i s i + m a tʃ o	Catuquina	Pano-Tacanan	opossum	309	OPOSSUM	pano1254
252527	išanãpa	i ʃ a n ã p a	Yaminahua	Pano-Tacanan	opossum	309	OPOSSUM	yami1256
252528	maṣ̌o-tɨnɨ-roa	m a ʂ o + t ɨ n ɨ + r o a	Yaminahua	Pano-Tacanan	opossum	309	OPOSSUM	yami1256
255893	pusa-ra	p u s a + r a	Movima	Movima	opossum	309	OPOSSUM	movi1243
#
242888	hu'dak	h u d a k	Mosetén	Mosetén-Chimané	or	1014	OR	mose1249
249766	kõ	k õ	Catuquina	Pano-Tacanan	or	1014	OR	pano1254
254724	oo	oː	Cayuvava	Cayubaba	or	1014	OR	cayu1262
256644	ka-ɓo	k a + ɓ o	Movima	Movima	or	1014	OR	movi1243
#
224273	pauši	p a u ʃ i	Yanomámi	Yanomamic	ornament, adornment	917	ORNAMENT	yano1262
241225	kic̷	k i tʃ	Chipaya	Uru-Chipaya	ornament, adornment	917	ORNAMENT	chip1262
243446	tasasa	t a s a s a	Araona	Pano-Tacanan	ornament, adornment	917	ORNAMENT	arao1248
244542	ehoee	e h o eː	Cavineña	Pano-Tacanan	ornament, adornment	917	ORNAMENT	cavi1250
246461	boba	b o b a	Ese Ejja (Huarayo)	Pano-Tacanan	ornament, adornment	917	ORNAMENT	esee1248
248362	ʔũṣ̌ɨ	ʔ ũ ʂ ɨ	Cashibo	Pano-Tacanan	ornament, adornment	917	ORNAMENT	cash1251
251537	raoa-ti	r a o a + t i	Shipibo-Conibo	Pano-Tacanan	ornament, adornment	917	ORNAMENT	ship1254
251538	kori	k o r i	Shipibo-Conibo	Pano-Tacanan	ornament, adornment	917	ORNAMENT	ship1254
251539	kapapiti	k a p a p i t i	Shipibo-Conibo	Pano-Tacanan	ornament, adornment	917	ORNAMENT	ship1254
256133	ti-heʔe	t i + h e ʔ e	Movima	Movima	ornament, adornment	917	ORNAMENT	movi1243
#
223001	ulu_watili	u l u + w a t i l i	Ninam (Shirishana variety)	Yanomamic	orphan	1149	ORPHAN	nina1238
223992	wahati	w a h a t i	Yanomámi	Yanomamic	orphan	1149	ORPHAN	yano1262
240946	axara	a x a r a	Chipaya	Uru-Chipaya	orphan	1149	ORPHAN	chip1262
241971	wa'čaɲ	w a tʃ a ɲ	Mosetén	Mosetén-Chimané	orphan	1149	ORPHAN	mose1249
244249	e-tata-maho-ke	e + t a t a + m a h o + k e	Cavineña	Pano-Tacanan	orphan	1149	ORPHAN	cavi1250
245261	nae'ma	n a e m a	Ese Ejja	Pano-Tacanan	orphan	1149	ORPHAN	esee1248
245262	či'ma	tʃ i m a	Ese Ejja	Pano-Tacanan	orphan	1149	ORPHAN	esee1248
245263	e-či-mano	e + tʃ i + m a n o	Ese Ejja	Pano-Tacanan	orphan	1149	ORPHAN	esee1248
246212	xia-xi-'ma	x i a + x i + m a	Ese Ejja (Huarayo)	Pano-Tacanan	orphan	1149	ORPHAN	esee1248
246962	wakiča	w a k i tʃ a	Tacana	Pano-Tacanan	orphan	1149	ORPHAN	taca1256
248885	papa-ʔoma	p a p a + ʔ o m a	Catuquina	Pano-Tacanan	orphan	1149	ORPHAN	pano1254
249991	yoma	y/j o m a	Chácobo	Pano-Tacanan	orphan	1149	ORPHAN	chac1251
251158	kačiana	k a tʃ i a n a	Shipibo-Conibo	Pano-Tacanan	orphan	1149	ORPHAN	ship1254
252470	apa-mais	a p a + m a i s	Yaminahua	Pano-Tacanan	orphan	1149	ORPHAN	yami1256
255844	ɓata-yah	ɓ a t a + y/j a h	Movima	Movima	orphan	1149	ORPHAN	movi1243
283772	harne_lòʔtˀ	h a r n e + l o ʔ tˀ	Selknam	Chonan	orphan	1149	ORPHAN	onaa1245
#
253133	naoti	n a o t i	Yaminahua	Pano-Tacanan	outrigger	416	OUTRIGGER	yami1256
#
223575	yasipo-hə	y/j a s i p o + h ə	Ninam (Shirishana variety)	Yanomamic	outside	762	OUTSIDE	nina1238
224511	sipo_hamɨ	s i p o + h a m ɨ	Yanomámi	Yanomamic	outside	762	OUTSIDE	yano1262
241424	šanku	ʃ a n k u	Chipaya	Uru-Chipaya	outside	762	OUTSIDE	chip1262
242597	ho'rohyaʔ	h o r o h y/j a ʔ	Mosetén	Mosetén-Chimané	outside	762	OUTSIDE	mose1249
243699	-na	n a	Araona	Pano-Tacanan	outside	762	OUTSIDE	arao1248
243700	wiki	w i k i	Araona	Pano-Tacanan	outside	762	OUTSIDE	arao1248
244783	ec̷ekʷe	e tʃ e kʷ e	Cavineña	Pano-Tacanan	outside	762	OUTSIDE	cavi1250
245794	e-sekʷe	e + s e kʷ e	Ese Ejja	Pano-Tacanan	outside	762	OUTSIDE	esee1248
246631	pay-asi-xe	p a y/j + a s i + x e	Ese Ejja (Huarayo)	Pano-Tacanan	outside	762	OUTSIDE	esee1248
247568	e-c̷eke-so	e + tʃ e k e + s o	Tacana	Pano-Tacanan	outside	762	OUTSIDE	taca1256
247569	ebehi_bene	e b e h i + b e n e	Tacana	Pano-Tacanan	outside	762	OUTSIDE	taca1256
248546	ɨ'mã	ɨ m ã	Cashibo	Pano-Tacanan	outside	762	OUTSIDE	cash1251
249513	šaβɨ-kɨ	ʃ a β ɨ + k ɨ	Catuquina	Pano-Tacanan	outside	762	OUTSIDE	pano1254
250565	kača	k a tʃ a	Chácobo	Pano-Tacanan	outside	762	OUTSIDE	chac1251
251858	sɨiti	s ɨ i t i	Shipibo-Conibo	Pano-Tacanan	outside	762	OUTSIDE	ship1254
251859	ra-	r a	Shipibo-Conibo	Pano-Tacanan	outside	762	OUTSIDE	ship1254
253203	ɨmãiti	ɨ m ã i t i	Yaminahua	Pano-Tacanan	outside	762	OUTSIDE	yami1256
254441	-ɲe-puti	ɲ e + p u t i	Cayuvava	Cayubaba	outside	762	OUTSIDE	cayu1262
254442	ræ'aaæ̃	r æ a a æ̃	Cayuvava	Cayubaba	outside	762	OUTSIDE	cayu1262
256375	ɓan̉-kʷan-ɬe	ɓ a n + kʷ a n + ɬ e	Movima	Movima	outside	762	OUTSIDE	movi1243
283354	'waye-	w a y/j e	Tehuelche	Chonan	outside	762	OUTSIDE	tehu1242
284193	harnik	h a r n i k	Selknam	Chonan	outside	762	OUTSIDE	onaa1245
#
256066	horno	h o r n o	Movima	Movima	oven	1143	OVEN	movi1243
283118	'pekˀ	p e kˀ	Tehuelche	Chonan	oven	1143	OVEN	tehu1242
#
242574	'debe_tun'yœ	d e b e + t u n y œ	Mosetén	Mosetén-Chimané	owe	369	OWE	mose1249
244764	mano-ki	m a n o + k i	Cavineña	Pano-Tacanan	owe	369	OWE	cavi1250
249490	deβiʔa-	d e β i ʔ a	Catuquina	Pano-Tacanan	owe	369	OWE	pano1254
251831	riβĩti	r i β ĩ t i	Shipibo-Conibo	Pano-Tacanan	owe	369	OWE	ship1254
253174	nimi-kĩ	n i m i + k ĩ	Yaminahua	Pano-Tacanan	owe	369	OWE	yami1256
254426	reβe	r e β e	Cayuvava	Cayubaba	owe	369	OWE	cayu1262
256349	ɓawa-ɓawa-ra	ɓ a w a + ɓ a w a + r a	Movima	Movima	owe	369	OWE	movi1243
#
223050	kuluku	k u l u k u	Ninam (Shirishana variety)	Yanomamic	owl	735	OWL	nina1238
240982	ḳoṣ̌ka	q o ʂ k a	Chipaya	Uru-Chipaya	owl	735	OWL	chip1262
242022	oʔbo'yoʔ	o ʔ b o y o ʔ	Mosetén	Mosetén-Chimané	owl	735	OWL	mose1249
243175	popo	p o p o	Araona	Pano-Tacanan	owl	735	OWL	arao1248
243176	leo	l e o	Araona	Pano-Tacanan	owl	735	OWL	arao1248
244284	popo	p o p o	Cavineña	Pano-Tacanan	owl	735	OWL	cavi1250
245300	ɓio-ɓio	ɓ i o + ɓ i o	Ese Ejja	Pano-Tacanan	owl	735	OWL	esee1248
245301	pexe-pexe	p e x e + p e x e	Ese Ejja	Pano-Tacanan	owl	735	OWL	esee1248
246245	pexe-pexe	p e x e + p e x e	Ese Ejja (Huarayo)	Pano-Tacanan	owl	735	OWL	esee1248
247003	ď̶oa	ð o a	Tacana	Pano-Tacanan	owl	735	OWL	taca1256
247004	c̷ao-dači-dači	tʃ a o + d a tʃ i + d a tʃ i	Tacana	Pano-Tacanan	owl	735	OWL	taca1256
247005	popo	p o p o	Tacana	Pano-Tacanan	owl	735	OWL	taca1256
248138	noo_ʔaɨ	n oː + ʔ a ɨ	Cashibo	Pano-Tacanan	owl	735	OWL	cash1251
248139	popo	p o p o	Cashibo	Pano-Tacanan	owl	735	OWL	cash1251
248953	popo	p o p o	Catuquina	Pano-Tacanan	owl	735	OWL	pano1254
250023	popo	p o p o	Chácobo	Pano-Tacanan	owl	735	OWL	chac1251
250024	nawa_kano	n a w a + k a n o	Chácobo	Pano-Tacanan	owl	735	OWL	chac1251
250933	'popo	p o p o	Pacahuara	Pano-Tacanan	owl	735	OWL	paca1246
251201	popo	p o p o	Shipibo-Conibo	Pano-Tacanan	owl	735	OWL	ship1254
252523	popo	p o p o	Yaminahua	Pano-Tacanan	owl	735	OWL	yami1256
253869	'tæɔ	t æ ɔ	Cayuvava	Cayubaba	owl	735	OWL	cayu1262
255889	suwuwunta	s u w u w u n t a	Movima	Movima	owl	735	OWL	movi1243
282950	'āmn	a m n	Tehuelche	Chonan	owl	735	OWL	tehu1242
283800	k-sankˀòhn	k + s a n kˀ o h n	Selknam	Chonan	owl	735	OWL	onaa1245
283801	š-è-ètˀ	ʃ + e + e tˀ	Selknam	Chonan	owl	735	OWL	onaa1245
283802	k-loṣtmn	k + l o ʂ t m n	Selknam	Chonan	owl	735	OWL	onaa1245
#
223529	hipo	h i p o	Ninam (Shirishana variety)	Yanomamic	own, possess	684	OWN	nina1238
224470	tʰa-po-u	tʰ a + p o + u	Yanomámi	Yanomamic	own, possess	684	OWN	yano1262
241379	-čis	tʃ i s	Chipaya	Uru-Chipaya	own, possess	684	OWN	chip1262
243658	mec̷e	m e tʃ e	Araona	Pano-Tacanan	own, possess	684	OWN	arao1248
244741	-ha	h a	Cavineña	Pano-Tacanan	own, possess	684	OWN	cavi1250
244742	e-meči-ki	e + m e tʃ i + k i	Cavineña	Pano-Tacanan	own, possess	684	OWN	cavi1250
245762	eyowamese	e y/j o w a m e s e	Ese Ejja	Pano-Tacanan	own, possess	684	OWN	esee1248
247526	emec̷e	e m e tʃ e	Tacana	Pano-Tacanan	own, possess	684	OWN	taca1256
248527	ʔaraka-ti	ʔ a r a k a + t i	Cashibo	Pano-Tacanan	own, possess	684	OWN	cash1251
249473	iβoʔa-	i β o ʔ a	Catuquina	Pano-Tacanan	own, possess	684	OWN	pano1254
250517	iβowa	i β o w a	Chácobo	Pano-Tacanan	own, possess	684	OWN	chac1251
253145	iβo	i β o	Yaminahua	Pano-Tacanan	own, possess	684	OWN	yami1256
256325	ninɬ-niɬ-na	n i n ɬ + n i ɬ + n a	Movima	Movima	own, possess	684	OWN	movi1243
283311	'y-ānker	y/j + a n k e r	Tehuelche	Chonan	own, possess	684	OWN	tehu1242
283312	'wāwkˀo_'ya	w a w kˀ o + y a	Tehuelche	Chonan	own, possess	684	OWN	tehu1242
284161	ma	m a	Selknam	Chonan	own, possess	684	OWN	onaa1245
284162	we	w e	Selknam	Chonan	own, possess	684	OWN	onaa1245
#
241989	'bweye	bʷ e y/j e	Mosetén	Mosetén-Chimané	ox	1169	OX	mose1249
244264	hoye	h o y/j e	Cavineña	Pano-Tacanan	ox	1169	OX	cavi1250
246977	hoye	h o y/j e	Tacana	Pano-Tacanan	ox	1169	OX	taca1256
248921	βoi	β o i	Catuquina	Pano-Tacanan	ox	1169	OX	pano1254
250008	wɨyɨ	w ɨ y/j ɨ	Chácobo	Pano-Tacanan	ox	1169	OX	chac1251
253845	'bɨɨye	b ɨː y/j e	Cayuvava	Cayubaba	ox	1169	OX	cayu1262
255863	weye	w e y/j e	Movima	Movima	ox	1169	OX	movi1243
282930	'seʔn_'kˀom	s e ʔ n + kˀ o m	Tehuelche	Chonan	ox	1169	OX	tehu1242
#
223524	kanakoli	k a n a k o l i	Ninam (Shirishana variety)	Yanomamic	paddle (noun)	234	PADDLE	nina1238
224466	kanarete	k a n a r e t e	Yanomámi	Yanomamic	paddle (noun)	234	PADDLE	yano1262
242550	ko'rak-'dʸeʔ	k o r a k + dʲ e ʔ	Mosetén	Mosetén-Chimané	paddle (noun)	234	PADDLE	mose1249
243655	walo-i	w a l o + i	Araona	Pano-Tacanan	paddle (noun)	234	PADDLE	arao1248
244734	e-taro-ki	e + t a r o + k i	Cavineña	Pano-Tacanan	paddle (noun)	234	PADDLE	cavi1250
245756	eyoxi	e y/j o x i	Ese Ejja	Pano-Tacanan	paddle (noun)	234	PADDLE	esee1248
245757	heheʔɓihi	h e h e ʔ ɓ i h i	Ese Ejja	Pano-Tacanan	paddle (noun)	234	PADDLE	esee1248
247523	etaro-hi	e t a r o + h i	Tacana	Pano-Tacanan	paddle (noun)	234	PADDLE	taca1256
